Ensembl	entrez	name	symbol	B6.untreated.1	B6.untreated.2	Ripk3.untreated.1	Ripk3.untreated.2	Ripk3_Casp8.untreated.1	Ripk3_Casp8.untreated.2	B6.LPS_6hr.1	B6.LPS_6hr.2	Ripk3.LPS_6hr.1	Ripk3.LPS_6hr.2	Ripk3_Casp8.LPS_6hr.1	Ripk3_Casp8.LPS_6hr.2
6652	ENSMUSG00000041057	72515	WD repeat domain 43	Wdr43	5.40293597373069	5.34902382011713	5.3768323616854	5.55490787079223	5.29181658008421	5.45540156010224	6.96428554049028	7.03109288226876	7.06745931195307	7.05503021152112	7.30809253107028	7.23247628502829
6653	ENSMUSG00000041058	107568	WW domain containing E3 ubiquitin protein ligase 1	Wwp1	9.04107166676671	9.31130118330926	9.13247224719885	9.08354414463644	9.11955737486752	9.30351910296108	5.85807522496463	5.87639208126959	6.10552366672024	6.10821899534537	6.0251767490962	5.99465816480334
6654	ENSMUSG00000041064	208084	PIF1 5'-to-3' DNA helicase homolog (S. cerevisiae)	Pif1	4.28420346061491	4.24155638842703	3.90473964040551	4.14266466841809	3.24238019513077	3.19378782896807	-1.07097178429605	0.113768930326517	-1.01894233392695	-0.503543564719506	-0.219657221950164	0.247179343954454
6655	ENSMUSG00000041075	14369	frizzled homolog 7 (Drosophila)	Fzd7	5.00862769634289	5.09885156522039	5.41251133716322	5.33670486787032	5.05383485010041	5.03904737273265	5.37984670403654	5.31312465164775	5.32564948108474	5.51348751580834	4.5574260263275	4.33824892468553
6656	ENSMUSG00000041084	66357	oligosaccharyltransferase complex subunit	Ostc	6.62738059319538	6.39890719302095	6.28317096001942	6.35770046458206	5.98936951724922	6.1481062826087	5.69216152423732	5.68215415119447	5.48885230627174	5.60999025487241	5.64467291143031	5.69188587930023
6657	ENSMUSG00000041112	140580	engulfment and cell motility 1	Elmo1	7.02773207989427	7.16470411251502	7.24801375269028	7.28789624106451	6.92054190665141	7.06748220684543	6.5064570437397	6.41519136977924	6.51035806594594	6.56383701329955	6.34666236735354	6.37514623335713
6658	ENSMUSG00000041115	245666	IQ motif and Sec7 domain 2	Iqsec2	4.04197858141496	3.80649658571638	4.14639000816294	4.03769510881655	3.79831364724039	3.61166248755044	5.64327373337007	5.64238057666631	5.7720034284269	5.89631110885292	5.00602663407118	4.81541848708448
6659	ENSMUSG00000041124	78100	Myb/SANT-like DNA-binding domain containing 4 with coiled-coils	Msantd4	5.85722428909203	5.97076851649469	5.88105817604201	5.89429508509488	5.90655476151104	5.94488375196916	5.72715281170801	5.58897936145362	5.64117244071156	5.62656361393933	5.54821926221087	5.61666067786216
6660	ENSMUSG00000041126	77605	H2A histone family, member V	H2afv	6.23947831403158	5.8498947126011	5.68226022325748	5.73653272236114	5.63168372535966	5.81919946512777	2.99203801322975	2.86693175202052	2.95068401702953	2.67914873279668	3.19642836676155	3.29621683726301
6661	ENSMUSG00000041130	213753	zinc finger protein 598	Zfp598	4.17299375141119	3.98601422967316	4.07767725807892	4.01510210730408	4.19861460326234	4.15735904201334	2.92472807827032	2.62717817002264	2.68149738421414	2.70434928692183	2.80116124955739	2.7204964888467
6662	ENSMUSG00000041132	100637	NEDD4 binding protein 2-like 1	N4bp2l1	4.61369310069743	4.6337686009931	4.27147936153918	4.05993974617442	4.38718060241746	4.54939905011172	1.25095631059131	0.77428246405485	0.956810119826368	1.4525130876929	1.82168357343074	2.20829033056086
6663	ENSMUSG00000041133	24061	structural maintenance of chromosomes 1A	Smc1a	7.37258417195176	7.52293086946673	7.43599695394902	7.34271170899199	7.22830148798521	7.31732542469926	6.38102425412848	6.39618482015539	6.27322589411755	6.20188147432322	6.20465557055335	6.23900268739617
6664	ENSMUSG00000041135	192656	receptor (TNFRSF)-interacting serine-threonine kinase 2	Ripk2	4.53716860853744	4.48494181080545	4.53963210077378	4.24606616630243	4.71998528655543	4.42910481639401	7.7620688793797	7.77681048468575	7.79633421024638	7.84783741595483	7.92286545217466	8.00306126940442
6665	ENSMUSG00000041143	77056	transmembrane and coiled-coil domains 4	Tmco4	3.89202539500032	3.89904582895118	3.72722630983598	3.76340842835254	3.76669166806717	3.75713175355498	3.4284944961435	3.5561774011215	3.0225343020492	3.27466501167858	3.54143009654823	3.32558568941977
6666	ENSMUSG00000041147	12190	breast cancer 2	Brca2	4.56680138412989	4.92266293381141	4.95096735949302	4.91143621791627	4.37674514975115	4.60455910027589	0.686457912429869	0.44497483880189	0.802087525027726	0.829880169005686	0.462602480125907	0.623327829839702
6667	ENSMUSG00000041153	209212	oxidative stress induced growth inhibitor family member 2	Osgin2	4.34104425323272	4.22377255719122	4.39552522543645	4.43541603264492	4.12570502444023	4.16510507426398	5.51756439930492	5.54219664651456	5.61429510904663	5.62491481942742	5.3936825413015	5.39735873163941
6668	ENSMUSG00000041161	73162	OTU domain containing 3	Otud3	3.33459884396754	3.36229242127265	3.35178098963004	3.32297415200821	3.29874263774988	3.39821777101011	1.65565186564869	1.38839131043552	1.41401707334915	1.36039488570447	1.68499490146235	2.02350737039143
6669	ENSMUSG00000041164	52915	zinc finger, MIZ-type containing 2	Zmiz2	4.8276955192975	4.57185561865841	4.65086259102373	4.66421851754525	4.33961491916541	4.34635880080695	4.71038792922861	4.41460118975837	4.80038522979673	4.93075105324042	4.45867677691211	4.38781878377257
6670	ENSMUSG00000041168	74142	lon peptidase 1, mitochondrial	Lonp1	5.92171301554374	6.12603314248313	6.06231691412443	6.02442423158908	6.08221133468994	5.99246159634201	5.14311600562297	4.91946080316148	5.24283918859676	5.26305159700976	5.24206015640619	5.10304184378081
6671	ENSMUSG00000041187	101540	protein kinase D2	Prkd2	3.41010593189358	3.47933184246287	3.33328464601265	3.39473932164849	3.00554626140583	3.24584948453921	1.40707551250859	1.72942822827059	0.956810119826368	1.36039488570447	0.953990865534865	1.16832392324321
6672	ENSMUSG00000041203	68544	RIKEN cDNA 2310036O22 gene	2310036O22Rik	5.77074476836656	5.54256581760405	5.54433034418449	5.52666313466625	5.5317561748429	5.44271147242492	5.82845707375913	5.75669404872921	5.76329147537778	5.87010464661518	5.93008989755452	5.93754888542795
6673	ENSMUSG00000041215	208146	YEATS domain containing 2	Yeats2	4.88469088484164	5.13498104200111	5.23291768748288	5.27827204745531	4.94502890932568	5.03059199297874	2.958775559098	2.75202965720772	3.0108050094671	2.95588805391779	2.82575323773978	2.816711804106
6674	ENSMUSG00000041219	228482	Rho GTPase activating protein 11A	Arhgap11a	5.95710966450889	6.15915920718072	6.35063188957654	6.16152369566941	5.85109520867978	5.97714273373973	5.22932629461977	5.33574576904713	5.30898450158185	5.23738399559912	5.1557863822642	5.24044899833523
6675	ENSMUSG00000041220	170439	ELOVL family member 6, elongation of long chain fatty acids (yeast)	Elovl6	3.97172112090091	4.00696116811807	4.01716217280649	4.13968389247985	3.4256547502321	3.76734556641698	0.209136134896682	0.585837374641739	0.11856118982298	0.138002464368018	0.543902582227755	-0.353213197336309
6676	ENSMUSG00000041225	75415	Rho GTPase activating protein 12	Arhgap12	6.71020891035003	6.75673700018367	6.76882721430276	6.78669950905564	6.68816175885991	6.80903851471694	5.4872666899727	5.55938457926533	5.59870878550038	5.56082197554412	5.96187066526695	6.04076535981237
6677	ENSMUSG00000041229	320595	PHD finger protein 8	Phf8	5.60032233732897	5.72587812550809	5.95248306095363	5.82917965037716	5.60734320099025	5.65287517006146	5.09799873809002	5.18332697323906	5.29454539815976	5.10408265612598	5.11977851099884	5.17539844900348
6678	ENSMUSG00000041235	320790	chromodomain helicase DNA binding protein 7	Chd7	3.24578957700968	3.58061517830005	3.70821193191734	3.60817421364447	3.27646119037387	3.31710816770903	3.93545448486338	4.02065952593504	3.64781425795785	3.87773980778428	3.71382758367007	3.79849900084797
6679	ENSMUSG00000041236	218035	vacuolar protein sorting 41 (yeast)	Vps41	7.28225104556851	7.39816411031542	7.3088398890431	7.25762642282741	7.32781297735821	7.42689163062426	6.42202585397456	6.50331353841184	6.51139897150401	6.40574952110432	6.66042457703624	6.60660182081807
6680	ENSMUSG00000041238	225182	retinoblastoma binding protein 8	Rbbp8	5.43140445288455	5.49517043595964	5.31218881055714	5.42259741822731	5.29736008369976	5.3283623715131	6.26760543946686	6.2529901843276	6.28422955370476	6.30020010378572	6.24472230696683	6.296680353746
6681	ENSMUSG00000041241	68350	mitochondrial ubiquitin ligase activator of NFKB 1	Mul1	4.65221394598382	4.52179426258458	4.69740517696076	4.77785958465008	4.74859490762388	4.75071120428017	4.62814617924879	4.80523105234835	4.65724983796746	4.57540777667532	4.79598472788998	4.76002485303334
6682	ENSMUSG00000041258	329002	zinc finger protein 236	Zfp236	5.50404526022023	5.80275806317632	5.7935621720567	5.79169277252531	5.55970271534582	5.627868756107	5.20115807747316	5.24570884496695	5.29212476832864	5.17565500584742	5.10310940538794	5.07305155736579
6683	ENSMUSG00000041263	72296	RUN and SH3 domain containing 1	Rusc1	3.87435952070475	3.73924014730994	3.71775044627294	3.76727624579225	3.75061690520909	3.72604915004591	2.67113711314611	2.93435967954081	2.57401295754773	2.6405028048972	2.54883487776999	2.4541417247213
6684	ENSMUSG00000041264	231915	ubiquitin specific peptidase like 1	Uspl1	4.84593848154551	4.96876801461525	4.94894394395672	4.99297570591977	4.9520750529578	4.90438639130442	4.80466787732803	4.75762512010124	4.70534412616851	4.67437422747634	4.9077073172641	4.81541848708448
6685	ENSMUSG00000041268	235380	Dmx-like 2	Dmxl2	5.07715212142783	5.20916001658333	5.0562206802748	5.06858572435292	5.04397584789969	5.16413909160929	3.26122464604514	3.39319229669934	3.64781425795785	3.36435289927315	3.81964442815714	3.82958160435705
6686	ENSMUSG00000041278	66827	tetratricopeptide repeat domain 1	Ttc1	5.22386895875276	5.02888900705282	5.06745522146629	5.03689427890929	5.01735096231846	4.90438639130442	4.99101008654509	4.95885424146156	4.95221798319306	4.90108711949811	5.0326781624472	5.02686377758401
6687	ENSMUSG00000041297	69562	cyclin-dependent kinase 13	Cdk13	6.37127275013536	6.49099475998845	6.38620906855851	6.38941629538295	6.23445525862397	6.25086280357859	6.0734436827606	6.0791808585429	6.09027890868504	6.11410755470783	6.04276544657027	6.06382262064644
6688	ENSMUSG00000041298	231912	katanin p60 subunit A-like 1	Katnal1	3.38537341120066	3.71398444692684	3.71775044627294	3.75953021354161	3.23083857324808	3.72080298047995	1.59199322842638	1.66736726013834	2.29333559092669	1.99215159790456	2.29071596235031	1.79062257523734
6689	ENSMUSG00000041298	319982	RIKEN cDNA 5930430L01 gene	5930430L01Rik	3.38537341120066	3.71398444692684	3.71775044627294	3.75953021354161	3.23083857324808	3.72080298047995	1.59199322842638	1.66736726013834	2.29333559092669	1.99215159790456	2.29071596235031	1.79062257523734
6690	ENSMUSG00000041303	98488	general transcription factor IIIC, polypeptide 3	Gtf3c3	5.90150485065272	5.80574965583125	5.77312223099355	5.84756403474989	5.62288006697543	5.73583459367176	5.45034822097429	5.46677342908045	5.4502924597407	5.46638970997835	5.39093847002078	5.54667967214739
6691	ENSMUSG00000041308	20650	syntrophin, basic 2	Sntb2	5.44343533601044	5.66293178080225	5.77312223099355	5.846650358316	5.52231905180021	5.6334633149002	3.32787368148021	3.2094211693902	2.75364716996997	2.86940853319232	2.88935339996854	3.10621842130099
6692	ENSMUSG00000041313	11987	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	Slc7a1	4.3495935821974	4.57886751601378	5.01038667206967	5.01266030975493	4.08140827592114	4.17664669614668	4.98482709833465	4.87896144088172	5.17351488086772	5.23522427208069	4.35829848966593	4.27190642985683
6693	ENSMUSG00000041319	386612	THO complex 6 homolog (Drosophila)	Thoc6	4.64528622539275	4.43171382223013	4.36246201703836	4.33735546316472	4.49724883396878	4.49204587913393	4.46596920156216	4.58793279264393	4.28605536501053	4.39369686085529	4.64984695776825	4.55522784983561
6694	ENSMUSG00000041328	74737	cleavage and polyadenylation factor subunit homolog (S. cerevisiae)	Pcf11	6.16997997333403	6.31845381033912	6.27673214301248	6.26362872883246	6.05628910933854	6.12247522167275	6.09656583443881	6.01366179981022	6.10138195562436	6.12347954083455	5.7458586293609	5.67058586088978
6695	ENSMUSG00000041341	76559	autophagy related 2B	Atg2b	5.46916308987723	5.85567996362523	5.89373664686553	5.76775899468111	5.51757723967314	5.61661413020798	3.32134563848271	3.58163738611245	3.49623183663734	3.34845527239294	3.50636286565432	3.596472338013
6696	ENSMUSG00000041346	216853	WD repeat containing, antisense to Trp53	Wrap53	3.67790058964747	3.62870946650109	3.73664034024386	3.84619330301647	3.74251185557204	3.6229556570818	1.98792190475752	2.31944395671803	1.86858293681463	2.36830008378981	2.44683516426759	2.29992080602643
6697	ENSMUSG00000041354	19732	ral guanine nucleotide dissociation stimulator-like 2	Rgl2	5.89421849657423	5.82799102707275	5.87893422270898	6.03006921659228	6.11397255229134	5.94375840476633	3.42240716626458	3.76319896492583	3.45354543753579	3.675967485552	3.76981979163783	3.79325283128201
6698	ENSMUSG00000041355	66256	signal sequence receptor, beta	Ssr2	6.53295225373637	6.45809800802365	6.37193228237476	6.34027951672014	6.17094870415745	6.16365585762692	6.12214284451815	6.13613674335497	5.92044098181443	5.86592291893122	6.01362802022761	5.97625765976832
6699	ENSMUSG00000041360	52874	DNA segment, Chr 19, Brigham & Women's Genetics 1357 expressed	D19Bwg1357e	5.34639351794809	5.34902382011713	5.50079451708436	5.43359176048502	5.29736008369976	5.34721019949845	4.84163246250686	4.75762512010124	4.77287173723487	4.68073672969988	4.88448436044681	4.86876364138431
6700	ENSMUSG00000041362	71653	shootin 1	Shtn1	6.93206775772704	7.09732635623925	6.89872458846899	6.87313918714178	6.985511468488	7.04089039977155	5.7661304811556	5.89174004560303	5.77893530982713	5.72834959692582	6.00198609762954	6.00377115233017
6701	ENSMUSG00000041375	243846	coiled-coil domain containing 9	Ccdc9	4.27525648595035	4.14564577669933	4.30982567318866	4.25159903997126	4.44326414982548	4.43552393728829	3.75345665112049	3.60665584614929	3.86532995901955	3.72604435802115	3.90289993180649	3.66125728547202
6702	ENSMUSG00000041390	16543	MyoD family inhibitor domain containing	Mdfic	8.04214341375343	8.16222613103235	8.05892026906563	8.07961249788279	8.19768855210987	8.17388991501952	9.02962798526141	9.01531710426037	9.02353785256552	8.98614386439206	9.13589875181953	9.20304561942046
6703	ENSMUSG00000041406	381306	cDNA sequence BC055324	BC055324	4.87583996725938	4.85495807467302	4.71418088971158	4.84710726886325	4.36623366397255	4.58159033587294	1.8676276710398	1.90103960634079	1.76066759764775	1.42245585383672	1.75495745962992	1.96871489755105
6704	ENSMUSG00000041408	218914	WAPL cohesin release factor	Wapl	7.69498408702059	7.88726722605649	7.85008606935691	7.85087126960288	7.68261241675652	7.82027295603951	7.60027440351018	7.55697986431502	7.64283576384503	7.50701251365471	7.47447791933672	7.5177480469779
6705	ENSMUSG00000041415	192119	dicer 1, ribonuclease type III	Dicer1	6.35012623682442	6.74197585591411	6.7887621254142	6.76171299203112	6.36821041017022	6.49550604211652	5.72838693927761	5.76041473432694	5.87910474251643	5.72988437902896	5.64121320943444	5.59270255525427
6706	ENSMUSG00000041417	18708	phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)	Pik3r1	7.79030636492156	8.0363901763297	7.99072796142779	7.9812636878907	7.79904653780271	7.90308425458984	7.52557296570864	7.49020944466293	7.72857933861347	7.68053832565076	7.66681919738871	7.72618556072853
6707	ENSMUSG00000041426	227095	3-hydroxyisobutyryl-Coenzyme A hydrolase	Hibch	3.93242349562574	3.92679081943409	3.8008726673452	3.90003145464402	3.56085548811261	3.84655283426353	0.369600807089928	0.992462634104383	0.500431825166625	0.344453341835444	0.797021519196466	0.473950205801476
6708	ENSMUSG00000041431	268697	cyclin B1	Ccnb1	6.11588025441525	6.22097392383855	6.05575067048374	6.0853365232399	5.70650690211655	5.68420972186026	3.32134563848271	2.96047251985995	3.10207306703441	3.13337101563637	3.39025163590122	3.34004891873174
6709	ENSMUSG00000041438	21771	cirrhosis, autosomal recessive 1A (human)	Cirh1a	3.92099614842793	3.74548559014084	3.68894359821256	3.79026788841848	3.76669166806717	3.69962542530156	2.62946793384504	2.76690293368925	2.60554853098084	2.66638143672281	2.68050751047004	2.68694392913567
6710	ENSMUSG00000041439	98682	major facilitator superfamily domain containing 6	Mfsd6	6.62913729970271	6.73571516785358	6.7887621254142	6.79950457869006	6.63003712631363	6.67779398143868	3.89206188935	3.77795812219825	3.87829809164784	3.72604435802115	3.86780561930017	3.91417761354162
6711	ENSMUSG00000041453	19933	ribosomal protein L21	Rpl21	5.16453925648652	4.7717311675557	4.62067432219553	4.7370258671415	4.43825478701173	4.6631679250693	4.05043838887762	4.13398720974517	4.40284199779247	4.22110670701346	3.89517463869726	4.03466516027595
6712	ENSMUSG00000041453	100043348	predicted pseudogene 10045	Gm10045	5.16453925648652	4.7717311675557	4.62067432219553	4.7370258671415	4.43825478701173	4.6631679250693	4.05043838887762	4.13398720974517	4.40284199779247	4.22110670701346	3.89517463869726	4.03466516027595
6713	ENSMUSG00000041459	230908	TAR DNA binding protein	Tardbp	6.06617117936353	6.22879645678071	6.40699433219566	6.21489615700881	6.07092762880499	6.22237554281581	5.81922009916602	5.73794531130045	5.82487405668947	5.83915339526243	5.63194656952458	5.74855072672911
6714	ENSMUSG00000041481	NA	NA	NA	3.41010593189358	3.18063605381322	3.42929978157954	3.42443563683347	4.3449781039325	3.51798609748026	8.05646988582474	8.15268791961882	8.14680215157684	8.13003295409582	8.9630835722727	8.94029553353498
6715	ENSMUSG00000041483	226442	zinc finger protein 281	Zfp281	5.77551138627389	5.8176543756009	5.84778025250776	5.91449138931555	6.00300406684338	6.00006045912129	7.50267540319727	7.493566502701	7.46567919317164	7.35418866843816	7.64193466518828	7.68676711743855
6716	ENSMUSG00000041488	20908	syntaxin 3	Stx3	6.14809290312255	6.1915416978569	6.18257371122172	6.16665784714085	5.8790914631579	6.00869614545731	5.62748484756594	5.67428667407813	5.49728298061163	5.5205987811783	5.75014758098761	5.81994003333593
6717	ENSMUSG00000041491	208518	centrosomal protein 78	Cep78	3.83836526184071	4.03272426418315	4.12145391753457	4.13070443377676	3.92547266970796	3.88458324170135	1.45557403019978	1.49942262282427	1.09653488349298	1.3917590566138	1.31986230800982	1.23174930338485
6718	ENSMUSG00000041498	381293	kinesin family member 14	Kif14	5.33997201606639	5.7099979977452	5.60726568579507	5.61731032750468	4.79635745027506	5.0049243915681	1.27817777932633	1.42635916063454	1.54990050143092	1.26199118164347	1.75495745962992	1.56295521186022
6719	ENSMUSG00000041506	27966	RRP9, small subunit (SSU) processome component, homolog (yeast)	Rrp9	3.16090067942317	3.2170466940029	3.20351677104232	3.48675441322961	3.39495795300918	3.54198157854924	3.44660387669523	3.39319229669934	3.21882531329641	3.29139209808403	3.74424697954792	3.58437419549513
6720	ENSMUSG00000041515	15900	interferon regulatory factor 8	Irf8	7.26371148500694	7.24734426434523	7.20838824097818	7.24866234307086	7.4945367171663	7.44450277504423	7.97120871346334	7.96269469287505	7.79804128932843	7.86539934968545	8.19081878110476	8.19031760953554
6721	ENSMUSG00000041528	84585	ring finger protein 123	Rnf123	4.28420346061491	4.49609672494227	4.53694050476751	4.67455305343383	4.33961491916541	4.3429481726443	4.1715218430969	4.05135632315795	4.07698208607158	4.13104970372625	3.99612971627571	3.9381431985325
6722	ENSMUSG00000041530	236511	argonaute RISC catalytic subunit 1	Ago1	6.13949077773442	6.37090252781697	6.38246569582809	6.17759845852748	6.32544095914067	6.38376799320238	5.31232107368472	5.26678969553102	5.66381821697931	5.47006771079997	5.49937335828133	5.59722511394497
6723	ENSMUSG00000041552	211612	patched domain containing 1	Ptchd1	4.83684583564351	4.61342473805015	4.91617728261851	4.8938528797149	5.18222862902345	4.96110340572645	1.92041508539924	2.12535690460173	2.19310814318803	2.33641602277003	2.84993305023491	2.806332658326
6724	ENSMUSG00000041560	68077	glioma tumor suppressor candidate region gene 2	Gltscr2	5.71724545153916	5.44040187482846	5.28998086179179	5.40656730840836	5.34095758565682	5.44271147242492	5.34326041491115	5.14399107874078	5.14696960500873	5.18463679386742	5.19406909388762	4.95585969264948
6725	ENSMUSG00000041570	67886	calmodulin regulated spectrin-associated protein family, member 2	Camsap2	6.31126341448696	6.54570065207858	6.46336524615726	6.44359683081349	6.23156263601905	6.49780821554263	4.50105166071761	4.4003639521016	4.59576751018825	4.57198906644785	4.59367655259686	4.55522784983561
6726	ENSMUSG00000041571	20364	selenoprotein W, muscle 1	Sepw1	4.3150880201301	3.76406131939598	3.31454808343106	3.44389893426782	3.5516074113106	3.54198157854924	5.62085480354033	5.71703632153747	5.39496761934616	5.43097293686657	5.36740069677318	5.41966005030052
6727	ENSMUSG00000041594	70551	transmembrane and tetratricopeptide repeat containing 4	Tmtc4	4.11399970445414	4.16906666510108	4.16044804915043	4.1750530601895	3.94679367412174	3.99300570158734	2.65045295897438	2.76690293368925	3.12401561991509	2.82414379945654	3.15820904453106	3.00092952241622
6728	ENSMUSG00000041598	56699	CDC42 effector protein (Rho GTPase binding) 4	Cdc42ep4	5.16695988631763	5.19781801602141	5.25928406456887	5.2328399188895	5.26942707092532	5.19473416881236	5.51756439930492	5.34816146564699	5.50983733140108	5.40622953942213	5.49809889261463	5.321036032414
6729	ENSMUSG00000041607	17196	myelin basic protein	Mbp	6.54137267671167	6.645922095143	6.70611694860423	6.60087762300358	6.72667755030639	6.64631823836397	3.68899563523177	3.79981755616199	3.65536765238948	3.58391927653083	3.91441085756018	3.85498182103372
6730	ENSMUSG00000041623	276852	DNA segment, Chr 11, Wayne State University 47, expressed	D11Wsu47e	3.43442159244546	3.50900270913921	3.63961588584899	3.61677450761333	3.3097556304723	3.47500902473498	3.26122464604514	3.29399894016057	3.47077185164639	3.54259821692521	3.42821948610024	3.56603460479219
6731	ENSMUSG00000041625	223267	gamma-glutamylamine cyclotransferase	Ggact	4.43241086732431	4.47745699484243	4.29397172198782	4.3984849621105	4.31249579281721	4.33610263172989	2.5197043676195	2.23638821699047	2.71079169100818	2.88050624207565	2.82575323773978	3.12304304394235
6732	ENSMUSG00000041629	28081	family with sequence similarity 104, member A	Fam104a	4.22966991164641	3.90463767719554	4.11063365400773	4.06936915909435	3.89654548424446	3.9216368364573	3.31478792246054	3.44959146687226	3.31734105393748	3.39563206576101	3.49618508065029	3.45081370700354
6733	ENSMUSG00000041632	218506	mitochondrial ribosomal protein S27	Mrps27	4.09886640092899	3.89343222248766	3.71298907217921	3.74783262209808	3.54229966908437	3.37168470056385	2.53106422978404	2.62717817002264	2.6364094946856	2.78923818450834	2.74209530869287	2.6525924243449
6734	ENSMUSG00000041633	207474	potassium channel tetramerisation domain containing 12b	Kctd12b	6.12835499743121	6.1742843743721	5.91772995904557	5.85303397510685	6.08702032261234	6.05528997984168	2.02052657018944	1.72942822827059	1.89434603287971	2.09100498483085	1.99070264389139	1.74787292777801
6735	ENSMUSG00000041638	231659	GCN1 general control of amino-acid synthesis 1-like 1 (yeast)	Gcn1l1	6.50260855134708	6.87325434055003	7.02126039858768	7.02664453919063	6.86562775926926	6.91677011576025	6.27775636993502	6.22902238736742	6.44648802533179	6.34895473407038	6.13912173812746	5.98203306796515
6736	ENSMUSG00000041642	16565	kinesin family member 21B	Kif21b	5.30742864280207	5.60400372181763	5.73370504921931	5.74734315812701	5.4319685241643	5.52627963767013	1.98792190475752	1.78892924001925	1.58196171066322	1.9506323284663	1.47301909607124	1.63510499761606
6737	ENSMUSG00000041645	27225	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24	Ddx24	6.67747620516408	6.69272962546667	6.82396518397715	6.79382746348083	6.90610129771951	6.79662548876664	7.75693795018586	7.75132869596263	7.77698908224156	7.73428780437577	7.77627422440798	7.69241437129254
6738	ENSMUSG00000041649	245671	Kruppel-like factor 8	Klf8	3.43442159244546	3.61513106000055	3.3820908237873	3.6038547641876	3.56085548811261	3.31710816770903	5.4872666899727	5.54651286526395	5.68242189244244	5.70356839648821	6.25908888573803	6.38738364727677
6739	ENSMUSG00000041650	110821	propionyl-Coenzyme A carboxylase, alpha polypeptide	Pcca	4.24349776550169	4.37241663854635	4.5014849669855	4.42810506240017	4.23373264651726	4.41942226299667	3.65305475416266	3.25232976085949	3.84565653996513	3.90516829630992	3.65557421833029	3.74515854308097
6740	ENSMUSG00000041654	69806	solute carrier family 39 (metal ion transporter), member 11	Slc39a11	6.59178964139709	6.517695047398	6.45981705194158	6.55574672828706	6.54404945103433	6.52740689000581	5.33031410220459	5.31818230815412	5.3065879976406	5.26305159700976	5.56778982145341	5.5055699635283
6741	ENSMUSG00000041671	232491	pyridine nucleotide-disulphide oxidoreductase domain 1	Pyroxd1	3.77630429370846	3.70760083013598	3.75528609304126	3.6506719857073	3.70962849375826	3.68891891946016	2.66083210475437	2.9077654695291	2.68149738421414	2.6405028048972	2.65328604173502	2.58133374117508
6742	ENSMUSG00000041684	246229	basic, immunoglobulin-like variable motif containing	Bivm	4.80300708724793	4.54704207015838	4.54500027456146	4.55210815122371	4.39754111402319	4.48896319624975	1.59199322842638	1.87381813760576	1.94453179004793	1.72296496508917	2.2058270647638	2.04131864650789
6743	ENSMUSG00000041685	218503	FCH domain only 2	Fcho2	6.95185521518634	6.93603560391139	6.90343415208832	6.89186127645851	6.47234798568014	6.76511746552486	6.15830483194273	6.04603131564335	6.32031384510039	6.18966458419051	6.12102096410352	6.13915690134288
6744	ENSMUSG00000041695	16518	potassium inwardly-rectifying channel, subfamily J, member 2	Kcnj2	6.88211497157315	6.80910779917291	7.27975391687617	7.20726424073538	7.28171436418703	7.18928421801981	3.6054890709106	3.8634761933843	3.62491385584777	3.70122318593511	3.56596631789374	3.45746208301291
6745	ENSMUSG00000041697	12861	cytochrome c oxidase subunit VIa polypeptide 1	Cox6a1	6.93774906476241	6.35669366827685	6.4683181030503	6.47231408084346	6.53351878354216	6.22515708938611	6.06272089998692	6.08809099519753	5.95451587862055	5.91801638018232	6.15941885176412	6.03076974217693
6746	ENSMUSG00000041702	238386	BTB (POZ) domain containing 7	Btbd7	5.30962118887892	5.39742064467625	5.4559039326766	5.49552462285735	5.37281231212923	5.36076468596416	5.33680178055018	5.35555991796815	5.46755752790851	5.36731429964426	5.28111519206803	5.31555743706733
6747	ENSMUSG00000041707	69069	RIKEN cDNA 1810011H11 gene	1810011H11Rik	6.27244913919782	6.1983872387713	5.94234817529161	6.03328503300518	5.73742297889924	5.70428465208989	1.52539547969735	1.72942822827059	1.61332588157256	1.79511475084501	1.75495745962992	1.68127517904898
6748	ENSMUSG00000041712	66622	ubiquitin protein ligase E3 component n-recognin 7 (putative)	Ubr7	6.18558331638799	6.11039075777348	6.03491716706657	6.24710519770556	6.09181333380124	6.1559020194614	4.1715218430969	4.00192296335345	3.89753431051076	3.96894420674324	4.09722941746024	4.04352967382325
6749	ENSMUSG00000041718	67574	asparagine-linked glycosylation 13	Alg13	3.48185693524321	3.61513106000055	3.45233731765641	3.5192280198823	3.27646119037387	3.17856135474341	2.81748156305579	2.35924496477601	2.50879529810125	2.47465206496215	2.45736583175976	2.7204964888467
6750	ENSMUSG00000041720	224020	phosphatidylinositol 4-kinase, catalytic, alpha polypeptide	Pi4ka	6.82654763828676	7.12393728961142	7.14793429537916	7.02260507122643	6.81338490351521	6.93613926410331	6.7063226755294	6.62870563976923	6.83197374266175	6.83523737917519	6.55098746588887	6.57943019816124
6751	ENSMUSG00000041733	52064	coenzyme Q5 homolog, methyltransferase (yeast)	Coq5	4.71641940225184	4.70919938436146	4.79299828889889	4.68071842623955	4.68657840947009	4.6631679250693	4.44810278076865	4.23371408269215	4.35725542348853	4.21673490051382	4.41882078809799	4.4491468148009
